0.1 242
0.338042 77
0.576084 45
0.814126 31
1.05217 23
1.29021 18
1.52825 14
1.76629 11
2.00434 9
2.24238 6
2.48042 6
2.71846 8
2.9565 11
3.19455 14
3.43259 18
3.67063 24
3.90867 33
4.14672 49
4.38476 83
4.6228 240
